cd_cnpj,nm_razao_social,qt_filial,cod_fl_matriz,dsc_fl_matriz,fl_optante_simei,de_optante_simei,fl_optante_simples,de_optante_simples,pk_dt_abertura,pk_endereco,pk_cnae,cd_natureza_juridica,de_classif_natureza_juridica,de_natureza_juridica,de_nivel_atividade,de_saude_tributaria,de_situacao,vl_total_veiculos_antt,filtro_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados,vl_soma_veiculos_leves_pesados,fx_veiculo_leves_pesados
53065827000140,ASSEF CRED PRESTACAO DE SERVICOS LTDA SC,,1,MATRIZ,0,NÃO,0,NÃO,7202,7203,-,2240,PRIVADO,SOCIEDADE SIMPLES LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
01179214000130,DECORPISO REVESTIMENTOS CERAMICOS LTDA,,1,MATRIZ,0,NÃO,0,NÃO,7204,7205,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
10117342000140,ELEICAO 2008 COMITE FINANCEIRO MUNICIPAL PARA VEREADOR GO PP,,1,MATRIZ,0,NÃO,0,NÃO,179,7206,-,3999,PRIVADO,ASSOCIACAO PRIVADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
18036764000100,ORGELINO JOSE LOURENCO,,1,MATRIZ,0,NÃO,0,NÃO,7207,7208,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
15897407000130,ELEICAO 2012 MAIKON DE FREITAS TAVARES VEREADOR,,1,MATRIZ,0,NÃO,0,NÃO,1895,7209,18686,4090,PRIVADO,CANDIDATO A CARGO POLITICO ELETIVO,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
15916074000140,ROSALVA GONCALVES DE LIMA E SILVA COSTA MEI,,1,MATRIZ,1,SIM,1,SIM,574,7210,18687,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
08300349000150,JOSE DORIVAL FURIO E OUTRO,,1,MATRIZ,0,NÃO,0,NÃO,7211,7212,18688,4120,PRIVADO,PRODUTOR RURAL PESSOA FISICA,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
01005943000170,IRAIZE RODRIGUES DOS SANTOS BACELAR ME,,1,MATRIZ,0,NÃO,1,SIM,7213,7214,18689,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,AZUL,ATIVA,,NÃO,,,0,00 a 05
16989192000140,IRENE DOS SANTOS SILVA MEI,,1,MATRIZ,1,SIM,1,SIM,551,7215,18690,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,VERDE,ATIVA,,NÃO,,,0,00 a 05
17026348000150,RAFAELA FRISSO BARBOSA MEI,,1,MATRIZ,1,SIM,1,SIM,1276,7216,18691,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
11528731000120,THAYNA FERREIRA NOIA MEI,,1,MATRIZ,1,SIM,1,SIM,1507,7217,18692,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
10581860000110,REGIME PROPRIO DE PREVIDENCIA SOCIAL DOS SERVIDORES EFETIVOS DO MUNICIPIO DE SAO JERONIMO,,1,MATRIZ,0,NÃO,0,NÃO,7218,7219,18693,1201,PUBLICO,FUNDO PUBLICO,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
11262654000100,CONDOMINIO EDIFICIO MONTE SINAI SPE LTDA,,1,MATRIZ,0,NÃO,0,NÃO,7220,7221,18694,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,MEDIA,VERDE,ATIVA,,NÃO,,,0,00 a 05
13372876000100,GRUPO ESPIRITA ANDRE LUIZ,,1,MATRIZ,0,NÃO,0,NÃO,1903,7222,18695,3220,PRIVADO,ORGANIZACAO RELIGIOSA,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
08367216000100,JUSCELINA DO NASCIMENTO WOLFART ME,,1,MATRIZ,0,NÃO,1,SIM,6508,7223,18696,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,VERDE,ATIVA,,NÃO,1,2,3,00 a 05
11028573000140,C ANTONIO DA SILVA,,1,MATRIZ,1,SIM,1,SIM,7224,7225,18697,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
10925674000150,ESCRITORIO CONTABIL VERDELI LTDA ME,,1,MATRIZ,0,NÃO,1,SIM,7226,7227,18698,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,2,0,2,00 a 05
15968882000150,ELEICAO 2012 PEDRO RODRIGUES DA SILVA VEREADOR,,1,MATRIZ,0,NÃO,0,NÃO,574,7228,18699,4090,PRIVADO,CANDIDATO A CARGO POLITICO ELETIVO,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
09430163000260,ERIVALDO VIEIRA CARDOSO ME,,0,FILIAL,0,NÃO,1,SIM,7229,7230,18700,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
84258284000100,GILMARIO RODRIGUES DE FREITAS,,1,MATRIZ,0,NÃO,0,NÃO,7231,7232,18701,4014,PRIVADO,EMPRESA INDIVIDUAL IMOBILIARIA,ALTA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
07526958000160,MOTIVE SERVICOS DE COMUNICACAO LTDA,,1,MATRIZ,0,NÃO,0,NÃO,7233,7234,18702,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,AZUL,ATIVA,,NÃO,,,0,00 a 05
15523131000120,MARIA CRISTINA SANTANA DE OLIVEIRA MEI,,1,MATRIZ,1,SIM,1,SIM,1921,7235,18703,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
15523100000170,GARUDA RECURSOS HUMANOS E CORRETORA DE SEGUROS LTDA,,1,MATRIZ,0,NÃO,1,SIM,2059,7236,18704,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,BAIXA,AZUL,ATIVA,,NÃO,,,0,00 a 05
14407549000100,JULIANA APARECIDA GOULART ME,,1,MATRIZ,0,NÃO,0,NÃO,2242,7237,18705,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
07960771000170,RONIVALDO SILVA MELO ME,,1,MATRIZ,0,NÃO,1,SIM,6148,7238,18706,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,LARANJA,ATIVA,,NÃO,,,0,00 a 05
07980523000190,EDNA MARIA DA SILVA,,1,MATRIZ,0,NÃO,0,NÃO,6580,7239,18707,4120,PRIVADO,PRODUTOR RURAL PESSOA FISICA,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
08311190000170,A A LOPES MARTINS TRANSPORTES ME,,1,MATRIZ,0,NÃO,0,NÃO,7240,7241,18708,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
09533129000130,VALDEREIS SIQUEIRA,,1,MATRIZ,0,NÃO,0,NÃO,4226,7242,18709,4120,PRIVADO,PRODUTOR RURAL PESSOA FISICA,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
08364243000110,MARIA CELIA DA COSTA,,1,MATRIZ,0,NÃO,0,NÃO,5827,7243,18710,4120,PRIVADO,PRODUTOR RURAL PESSOA FISICA,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
09365682000100,MARIA DE LOURDES BURLAMAQUI FERREIRA MEI,,1,MATRIZ,0,NÃO,0,NÃO,7244,7245,18711,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,AZUL,BAIXADA,,NÃO,,,0,00 a 05
14043898000190,NEUDETE DA ASSUNCAO ELIAS MEI,,1,MATRIZ,0,NÃO,0,NÃO,2479,7246,18712,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,AMARELO,BAIXADA,,NÃO,,,0,00 a 05
07301136000180,MARIA GISLAINE DE SOUZA CONFECCOES ME,,1,MATRIZ,0,NÃO,1,SIM,6113,7247,18713,2135,PRIVADO,EMPRESARIO INDIVIDUAL,BAIXA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
08116854000140,ANDREA COUTINHO ME,,1,MATRIZ,0,NÃO,0,NÃO,7248,7249,18714,2135,PRIVADO,EMPRESARIO INDIVIDUAL,BAIXA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
11376996000150,MARGARIDA VILAUBA NUNES SANTOS ME,,1,MATRIZ,0,NÃO,1,SIM,2288,7250,18715,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
08367847000110,ERMELINDO CAPUCI,1,1,MATRIZ,0,NÃO,0,NÃO,7251,7252,18716,4120,PRIVADO,PRODUTOR RURAL PESSOA FISICA,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
07692476000180,ALMEIDA COMERCIO DE ARTIGOS DO VESTUARIO EM GERAL LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,5539,7253,18717,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,BAIXA,AZUL,ATIVA,,NÃO,,,0,00 a 05
14046667000130,H & M P FIGUEIRA LTDA ME,,1,MATRIZ,0,NÃO,1,SIM,4955,7254,18718,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,AZUL,ATIVA,,NÃO,,,0,00 a 05
15863977000100,FRANCISCA TATIANA SILVA OLIVEIRA MEI,,1,MATRIZ,1,SIM,1,SIM,1895,7255,18719,2135,PRIVADO,EMPRESARIO INDIVIDUAL,BAIXA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
07858080000160,COLUNA AGROPECUARIA LTDA ME,,1,MATRIZ,0,NÃO,1,SIM,6349,7256,18720,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,1,2,3,00 a 05
02083336000190,JUSTINIANO DAS VIRGENS NETO ME,,1,MATRIZ,0,NÃO,0,NÃO,3075,7257,18721,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,LARANJA,ATIVA,,NÃO,,,0,00 a 05
34028316850670,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,,0,FILIAL,0,NÃO,0,NÃO,7258,7259,18722,2011,PUBLICO,EMPRESA PUBLICA,MEDIA,VERDE,ATIVA,,NÃO,,,0,00 a 05
13984341000190,ROSELAINE RODRIGUES MEI,,1,MATRIZ,1,SIM,1,SIM,1701,7260,18723,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,VERDE,ATIVA,,NÃO,,,0,00 a 05
16031031000140,JOSE IVO DOS SANTOS ME,,1,MATRIZ,0,NÃO,1,SIM,7261,7262,18724,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,VERDE,ATIVA,,NÃO,,,0,00 a 05
13836224000180,DIEGO ANDRADE PEREIRA MEI,,1,MATRIZ,1,SIM,1,SIM,7263,7264,18725,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
13590182000140,REFRIC BAHIA SERVICOS DE REFRIGERACAO LTDA ME,,1,MATRIZ,0,NÃO,1,SIM,6796,7265,18726,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,AZUL,ATIVA,,NÃO,6,0,6,06 a 10
10737158000100,ARTUR LEMOS FERREIRA EPP,,1,MATRIZ,0,NÃO,1,SIM,3169,7266,18727,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,LARANJA,ATIVA,,NÃO,1,0,1,00 a 05
01341202000160,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA DIRETORIO MUNICIPAL SERRA ALTA SC,,1,MATRIZ,0,NÃO,0,NÃO,7267,7268,18728,3271,PUBLICO,ORGAO DE DIRECAO LOCAL DE PARTIDO POLITICO,BAIXA,LARANJA,ATIVA,,NÃO,,,0,00 a 05
15505960000180,G V F REPRESENTACOES DE MOVEIS LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,3323,7269,18729,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,AZUL,ATIVA,,NÃO,,,0,00 a 05
15829273000110,COMISSAO PROVISORIA PARTIDO SOCIAL DEMOCRATA CRISTAO PSDC IBATIBA ES,,1,MATRIZ,0,NÃO,0,NÃO,2262,7270,18730,3271,PUBLICO,ORGAO DE DIRECAO LOCAL DE PARTIDO POLITICO,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
01174997000320,TENDENCIAS TECNOLOGICAS SERVICOS DE INFORMATICA TELECOMUNICACOES E PARTICIPACOES LTDA,,0,FILIAL,0,NÃO,0,NÃO,7271,7272,18731,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,MEDIA,VERMELHO,ATIVA,,NÃO,,,0,00 a 05
00408433000180,EUGENIA E OLIVEIRA SOCIEDADE CIVIL,,1,MATRIZ,0,NÃO,0,NÃO,3417,7273,18732,2240,PRIVADO,SOCIEDADE SIMPLES LIMITADA,MEDIA,LARANJA,ATIVA,,NÃO,,,0,00 a 05
02875997000230,INDUSTRIA E COMERCIO DE ALIMENTOS LIDERANCA LTDA ME,,0,FILIAL,0,NÃO,0,NÃO,7274,7275,18733,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
58558313000140,SEBASTIAO DIAS VIEIRA IBIUNA ME,,1,MATRIZ,0,NÃO,0,NÃO,7276,7277,18734,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
16042959000120,ELEICAO 2012 ANTONIO MARTINS VIEIRA VEREADOR,,1,MATRIZ,0,NÃO,0,NÃO,574,7278,18735,4090,PRIVADO,CANDIDATO A CARGO POLITICO ELETIVO,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
16099373000100,JAIRO MAGISTRALLI MEI,,1,MATRIZ,1,SIM,1,SIM,5573,7279,18736,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,VERDE,ATIVA,,NÃO,2,0,2,00 a 05
16038079000180,ELEICAO 2012 VALDECIR FURIO VEREADOR,,1,MATRIZ,0,NÃO,0,NÃO,574,7280,18737,4090,PRIVADO,CANDIDATO A CARGO POLITICO ELETIVO,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
12977486000100,GENESIO DE ALMEIDA RIBAS PINTURAS ME,,1,MATRIZ,0,NÃO,1,SIM,3203,7281,18738,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
25115502000270,AUTOMOVEL CLUBE DE TEOFILO OTONI,,0,FILIAL,0,NÃO,0,NÃO,7282,7283,18739,3999,PRIVADO,ASSOCIACAO PRIVADA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
13242796000130,WILTON DA SILVA VIEIRA JUNIOR MEI,,1,MATRIZ,1,SIM,1,SIM,7284,7285,18740,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
15540984000170,ODAIR PEDRO FERREIRA MEI,,1,MATRIZ,1,SIM,1,SIM,3774,7286,18741,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
15541779000120,MARA MARCIA SCHRODER MEI,,1,MATRIZ,1,SIM,1,SIM,3774,7287,18742,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,VERDE,ATIVA,,NÃO,,,0,00 a 05
12868656000100,ROSALINA PEREIRA DUTRA MEI,,1,MATRIZ,1,SIM,1,SIM,827,7288,18743,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
05252175000100,MIROTEC DESENHOS TECNICOS INDUSTRIAIS LTDA ME,,1,MATRIZ,0,NÃO,1,SIM,1451,7289,18744,2240,PRIVADO,SOCIEDADE SIMPLES LIMITADA,MEDIA,VERDE,ATIVA,,NÃO,,,0,00 a 05
15552791000130,RAPHAEL GONCALVES FERREIRA MEI,,1,MATRIZ,1,SIM,1,SIM,642,7290,18745,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
00144293000180,JOSEFA MARIA DA SILVA MENESSE ME,,1,MATRIZ,0,NÃO,0,NÃO,7015,7291,18746,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,VERDE,ATIVA,,NÃO,,,0,00 a 05
16434055000140,PARTIDO COMUNISTA BRASILEIRO PCB COMISSAO PROVISORIA MUNICIPAL DE BACABAL,,1,MATRIZ,0,NÃO,0,NÃO,3358,7292,18747,3271,PUBLICO,ORGAO DE DIRECAO LOCAL DE PARTIDO POLITICO,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
16445365000160,ANA CARLA FARIA DE SOUZA MEI,,1,MATRIZ,1,SIM,1,SIM,1970,7293,18748,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
14540875000190,ANTONIO DIMAS FERREIRA LIMA MEI,,1,MATRIZ,1,SIM,1,SIM,3726,7294,18749,2135,PRIVADO,EMPRESARIO INDIVIDUAL,BAIXA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
00878691000120,OTELINO XAVIER DOS SANTOS ME,,1,MATRIZ,0,NÃO,0,NÃO,7295,7296,18750,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,LARANJA,ATIVA,,NÃO,,,0,00 a 05
16480490000100,CLAUDIO JORGE DE SOUZA MEI,,1,MATRIZ,1,SIM,1,SIM,658,7297,18751,2135,PRIVADO,EMPRESARIO INDIVIDUAL,BAIXA,AMARELO,ATIVA,,NÃO,1,0,1,00 a 05
14506852000160,DIONI CLAUDIO DA COSTA BEZERRA & CIA LTDA ME,,1,MATRIZ,0,NÃO,1,SIM,6444,7298,18752,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,BAIXA,AZUL,ATIVA,,NÃO,,,0,00 a 05
14520573000150,MADEIREIRA OLIVEIRA LTDA ME,,1,MATRIZ,0,NÃO,1,SIM,315,7299,18753,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,AZUL,ATIVA,,NÃO,,,0,00 a 05
14478023000110,IVETE SANTOS DE SOUZA MEI,,1,MATRIZ,1,SIM,1,SIM,7300,7301,18754,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
14465482000160,CLAUDIO PACHECO DOS REIS MEI,,1,MATRIZ,1,SIM,1,SIM,660,7302,18755,2135,PRIVADO,EMPRESARIO INDIVIDUAL,BAIXA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
14459007000180,IZAUDINA ROSA DE OLIVEIRA RODRIGUES,,1,MATRIZ,0,NÃO,0,NÃO,1346,7303,18756,4120,PRIVADO,PRODUTOR RURAL PESSOA FISICA,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
09276959000390,SUPERMERCADO ATACADO DE PROD ALIMENTICIOS VALLE VERDE LTDA ME,,0,FILIAL,0,NÃO,0,NÃO,5397,7304,18757,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
01001237000150,TRES JOTAS COM DE PECAS E MANUT DE VEICULOS LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,2977,7305,18758,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,BAIXA,LARANJA,ATIVA,,NÃO,,,0,00 a 05
03454730000150,DELLAMUTTA EVENTOS ESPORTIVOS LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,6160,7306,18759,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,MEDIA,AZUL,ATIVA,,NÃO,0,1,1,00 a 05
13898773000340,PALACE COLCHOES LTDA ME,,0,FILIAL,0,NÃO,0,NÃO,2858,7307,18760,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,MEDIA,VERDE,ATIVA,,NÃO,,,0,00 a 05
13902811000120,INACIA BARROS SANTOS MEI,,1,MATRIZ,1,SIM,1,SIM,2394,7308,18761,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
10158316000240,LISANDRO COMERCIO VAREJISTA DE MODA EPP LTDA,,0,FILIAL,0,NÃO,1,SIM,2368,7309,18762,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
63089825019910,MITRA ARQUIDIOCESANA DE SAO PAULO,,0,FILIAL,0,NÃO,0,NÃO,7310,7311,18763,3220,PRIVADO,ORGANIZACAO RELIGIOSA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
68483528000100,MF PROMOCAO E ASSESSORIA DE EVENTOS LTDA ME SC,,1,MATRIZ,0,NÃO,0,NÃO,7312,7313,18764,2240,PRIVADO,SOCIEDADE SIMPLES LIMITADA,MEDIA,AZUL,ATIVA,,NÃO,,,0,00 a 05
57596462000130,DROGARIA LUZITA LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,7314,7315,18765,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,BAIXA,LARANJA,ATIVA,,NÃO,1,0,1,00 a 05
49991599074360,COMPANHIA AGRICOLA COLOMBO,,0,FILIAL,0,NÃO,0,NÃO,7316,7317,18766,2054,PRIVADO,SOCIEDADE ANONIMA FECHADA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
05139550000100,TOTAL LOSS CONTROL SERVICE LTDA ME,,1,MATRIZ,0,NÃO,1,SIM,4895,7318,18767,2240,PRIVADO,SOCIEDADE SIMPLES LIMITADA,MEDIA,VERDE,ATIVA,,NÃO,1,0,1,00 a 05
66282765000250,WAY LOCADORA DE VEICULOS LTDA ME,,0,FILIAL,0,NÃO,0,NÃO,7319,7320,18768,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
90855685000140,ESCHER & SCHMITZ LTDA ME,,1,MATRIZ,0,NÃO,1,SIM,7321,7322,18769,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,2,0,2,00 a 05
10758423000200,V B GONCALVES ME,,0,FILIAL,0,NÃO,0,NÃO,7323,7324,18770,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
44137990000180,PANAGRO EMPREENDIMENTOS FLORESTAIS LTDA,,1,MATRIZ,0,NÃO,0,NÃO,7325,7326,18771,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,AZUL,ATIVA,,NÃO,7,0,7,06 a 10
49093834001150,MULTI TEK IMPORTACAO E COMERCIO LTDA,,0,FILIAL,0,NÃO,0,NÃO,7327,7328,18772,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
01091704000180,HELIO FREIRE DE OLIVEIRA ME,,1,MATRIZ,0,NÃO,0,NÃO,7329,7330,18773,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AZUL,ATIVA,,NÃO,,,0,00 a 05
72135320000160,OSNIR MENDES DOS SANTOS ME,,1,MATRIZ,0,NÃO,0,NÃO,1595,7331,18774,2135,PRIVADO,EMPRESARIO INDIVIDUAL,BAIXA,LARANJA,ATIVA,,NÃO,,,0,00 a 05
01957867000100,ASSOCIACAO DE PAIS MESTRES E FUNCIONARIOS DO COLEGIO ESTADUAL TEREZINHA LADIR DE OLIVEIRA,,1,MATRIZ,0,NÃO,0,NÃO,7332,7333,18775,3999,PRIVADO,ASSOCIACAO PRIVADA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
11414394000140,OLIVALDO GABRIEL RODRIGUES,1,1,MATRIZ,0,NÃO,0,NÃO,6989,7334,18776,4120,PRIVADO,PRODUTOR RURAL PESSOA FISICA,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
04260184000180,JACOB EGGLESTON PROCESSAMENTO DE DADOS LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,7335,7336,18777,2240,PRIVADO,SOCIEDADE SIMPLES LIMITADA,BAIXA,LARANJA,ATIVA,,NÃO,,,0,00 a 05
08334272000130,ESPACO MULTIDISCIPLINAR,,1,MATRIZ,0,NÃO,0,NÃO,4401,7337,18778,3999,PRIVADO,ASSOCIACAO PRIVADA,MEDIA,AZUL,ATIVA,,NÃO,,,0,00 a 05
23516834000150,J FERREIRA MERCADORIAS EM GERAL,,1,MATRIZ,0,NÃO,1,SIM,7338,7339,18779,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
11095340000160,MUNDIAL ALTERNADORES E PECAS ELETRICAS LTDA ME,,1,MATRIZ,0,NÃO,1,SIM,1007,7340,18780,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,AZUL,ATIVA,,NÃO,1,0,1,00 a 05
11397142000150,R A SALVO,,1,MATRIZ,1,SIM,1,SIM,5420,7341,18781,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
16621989000190,KENERIKA LIVRARIA PAP LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,7342,7343,18782,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,MEDIA,LARANJA,ATIVA,,NÃO,,,0,00 a 05
89193577000170,MATTE VIAGENS TURISMO LTDA ME,4,1,MATRIZ,0,NÃO,1,SIM,7344,7345,18783,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,AZUL,ATIVA,,NÃO,2,0,2,00 a 05
42329524000170,GREMIO PETROS,,1,MATRIZ,0,NÃO,0,NÃO,7346,7347,18784,3999,PRIVADO,ASSOCIACAO PRIVADA,ALTA,AZUL,ATIVA,,NÃO,,,0,00 a 05
08404730000160,ASSOCIACAO DOS SERVIDORES PUBLICOS E APOSENTADOS DO MARANHAO,,1,MATRIZ,0,NÃO,0,NÃO,7348,7349,18785,3999,PRIVADO,ASSOCIACAO PRIVADA,MEDIA,AZUL,ATIVA,,NÃO,,,0,00 a 05
53154225005390,BCEM COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,,0,FILIAL,0,NÃO,0,NÃO,7011,7350,18786,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,MEDIA,VERDE,ATIVA,,NÃO,,,0,00 a 05
16568109000160,MARCOS VINICIUS FERREIRA DOS SANTOS MEI,,1,MATRIZ,1,SIM,1,SIM,2895,7351,18787,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
05874113000130,J DE MEDEIROS DANTAS ME,1,1,MATRIZ,0,NÃO,1,SIM,3652,7352,18788,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,AZUL,ATIVA,,NÃO,2,0,2,00 a 05
